Year,Rank,Company,Revenues ($ millions),Profit ($ millions)
1981,231,Chromalloy American,"1,518.0",44.4
1981,232,Cabot,"1,513.8",152.7
1981,233,Superior Oil,"1,497.7",334.5
1981,234,USG,"1,474.4",94.4
1981,235,Crown Holdings,"1,459.8",73.2
1981,236,Polaroid,"1,450.8",85.4
1981,237,Phelps Dodge,"1,440.1",91.3
1981,238,Black & Decker,"1,438.3",90.1
1981,239,Heublein,"1,430.0",77.4
1981,240,Evans Products,"1,423.5",41.4
1981,241,Lear Siegler,"1,423.4",65.7
1981,242,Air Products & Chem.,"1,420.8",115.5
1981,243,Westvaco,"1,409.9",87.9
1981,244,Sunbeam/Oster,"1,406.4",49.1
1981,245,Blue Bell,"1,397.8",67.9
1981,246,Whittaker,"1,396.2",57.5
1981,247,Chesebrough-Pond's,"1,377.5",100.2
1981,248,Baxter International,"1,374.4",128.4
1981,249,Great Northern Nekoosa,"1,373.3",99.1
1981,250,Timken,"1,338.5",92.6
1981,251,Hershey Foods,"1,335.3",62.1
1981,252,Armstrong Holdings,"1,323.0",48.6
1981,253,Hormel Foods,"1,322.0",32.8
1981,254,Harris,"1,300.9",79.7
1981,255,Wheelabrator-Frye,"1,299.7",55.3
1981,256,MCA,"1,297.1",137.6
1981,257,Amstar,"1,285.0",30.9
1981,258,Commonwealth Oil Refining,"1,284.4",-3.5
1981,259,Diamond International,"1,282.6",40.6
1981,260,Norton,"1,281.8",86.7
1981,261,St. Joe Minerals,"1,279.1",117.1
1981,262,Crown Central,"1,266.9",19.1
1981,263,Avnet,"1,266.8",71.7
1981,264,Sherwin-Williams,"1,263.7",24.9
1981,265,Pitney Bowes,"1,257.3",75.1
1981,266,WestPoint Stevens,"1,245.6",42.5
1981,267,CF Industries,"1,233.1",N.A.
1981,268,GAF,"1,230.6",-233.5
1981,269,Brown Shoe,"1,220.9",45.0
1981,270,Gannett,"1,215.0",152.0
1981,271,Richardson-Vicks,"1,211.7",84.2
1981,272,Hughes Tool,"1,206.2",132.2
1981,273,Brunswick,"1,199.7",23.9
1981,274,Louisiana-Pacific,"1,195.6",60.0
1981,275,GK Technologies,"1,189.7",70.2
1981,276,Pennwalt Corp,"1,188.7",43.3
1981,277,Zenith Electronics,"1,185.9",26.4
1981,278,Hammermill Paper,"1,182.8",40.3
1981,279,Witco,"1,175.7",41.0
1981,280,Aeroquip-Vickers,"1,159.9",28.8
1981,281,AMP,"1,155.4",131.3
1981,282,U.S. Industries,"1,144.6",21.1
1981,283,Campbell Taggart,"1,113.1",36.2
1981,284,R.R. Donnelley & Sons,"1,111.3",69.0
1981,285,Knight-Ridder,"1,098.5",92.9
1981,286,Texasgulf,"1,090.1",325.6
1981,287,Wheeling Pittsburgh,"1,084.1",14.7
1981,288,Rexnord,"1,083.7",41.5
1981,289,G.D. Searle,"1,081.6",98.3
1981,290,Intl. Multifoods,"1,079.1",18.8
1981,291,Harsco,"1,063.2",49.7
1981,292,Interlake,"1,055.9",13.8
1981,293,Akzona,"1,054.0",4.9
1981,294,ACF Industries,"1,044.6",44.8
1981,295,Lever Brothers,"1,036.6",-16.9
1981,296,Parker Hannifin,"1,022.4",56.0
1981,297,Ex-Cell-O,"1,020.7",50.4
1981,298,Louisiana Land & Exploration,"1,020.6",180.2
1981,299,BOC,"1,010.9",45.1
1981,300,McGraw-Hill,"1,000.1",86.4
1981,301,Cessna Aircraft,"1,000.1",28.1
1981,302,Square D,999.0,83.0
1981,303,Applera,996.1,68.2
1981,304,GATX,992.7,66.0
1981,305,Universal Leaf Tobacco,992.4,28.4
1981,306,Johnson Controls,989.1,33.7
1981,307,National Semiconductor,980.4,52.3
1981,308,National Gypsum,979.7,60.7
1981,309,Cyclops Industries,979.0,20.4
1981,310,Tyco Laboratories,974.8,9.7
1981,311,Tektronix,971.3,85.1
1981,312,Alumax,968.4,104.3
1981,313,Becton Dickinson,942.0,65.0
1981,314,Willamette Industries,940.2,63.4
1981,315,Stanley Works,939.8,50.4
1981,316,Springs Industries,937.6,10.6
1981,317,Joy Technologies,934.3,59.7
1981,318,Consolidated Aluminum,928.4,19.9
1981,319,Sundstrand,926.0,78.9
1981,320,Kaiser Steel,918.0,191.5
1981,321,Amsted Industries,914.9,71.2
1981,322,AM International,909.6,5.8
1981,323,Lone Star Industries,909.3,59.2
1981,324,Midland-Ross,908.4,43.8
1981,325,Fairchild Industries,906.2,54.5
1981,326,Lubrizol,902.3,111.5
1981,327,Scovill,900.4,24.0
1981,328,Jos. Schlitz Brewing,896.7,27.0
1981,329,Molson Coors Brewing,887.9,65.0
1981,330,NVF,885.9,14.5
1981,331,Reichhold Chemicals,885.1,16.1
1981,332,Newmont Mining,881.6,197.4
1981,333,Certainteed,868.2,0.3
1981,334,U.S. Filter,865.0,27.7
1981,335,Anchor Hocking,857.5,28.8
1981,336,Intel,854.6,96.7
1981,337,Twentieth Century-Fox Film,847.3,54.6
1981,338,Thiokol,846.6,47.7
1981,339,Genesco,845.4,3.5
1981,340,ConAgra Foods,842.9,18.5
1981,341,Pacific Resources,837.0,20.7
1981,342,Dover,835.2,73.2
1981,343,Cincinnati Milacron,834.7,75.6
1981,344,General Host,832.7,0.4
1981,345,Quaker State,832.5,25.8
1981,346,Hoover,830.5,30.0
1981,347,Belco Petroleum,830.0,77.9
1981,348,Potlatch,819.6,49.4
1981,349,Mattel,805.1,30.6
1981,350,White Motor,800.0,N.A.
1981,351,Champion Spark Plug,799.8,36.9
1981,352,Thomas J. Lipton,798.2,42.9
1981,353,National Service Industries,795.7,45.2
1981,354,Apogent Technologies,792.9,23.4
1981,355,Trane,787.3,33.8
1981,356,Smith International,784.1,79.1
1981,357,Sperry & Hutchinson,772.3,21.0
1981,358,Memorex Telex,768.7,-29.0
1981,359,Masco,766.4,77.2
1981,360,Handy & Harman,761.0,27.7
1981,361,Figgie International,759.6,20.6
1981,362,General Cinema,759.4,29.9
1981,363,Bangor Punta,758.9,33.8
1981,364,Arcata,755.7,33.4
1981,365,Monfort of Colorado,755.4,-23.9
1981,366,Vulcan Materials,754.0,69.9
1981,367,Crouse-Hinds,753.6,42.3
1981,368,Tecumseh Products,753.1,41.0
1981,369,Revere Copper & Brass,748.1,21.9
1981,370,Cluett Peabody,745.9,15.6
1981,371,Mohasco,745.2,-2.2
1981,372,Southwest Forest Industries,737.9,32.3
1981,373,Peavey,734.8,22.6
1981,374,New York Times,733.2,40.6
1981,375,Cone Mills,729.9,51.2
1981,376,G. Heileman Brewing,722.0,34.7
1981,377,Federal-Mogul,721.2,36.7
1981,378,Pabst Brewing,719.9,12.6
1981,379,General Instrument,718.1,51.1
1981,380,Dayco,716.4,8.6
1981,381,Saxon Industries,709.6,5.4
1981,382,Briggs & Stratton,708.6,49.1
1981,383,Ball,698.8,24.4
1981,384,Brockway,698.5,17.9
1981,385,Cameron Iron Works,697.4,78.3
1981,386,Ferro,695.6,29.0
1981,387,Signode,695.5,38.6
1981,388,A.O. Smith,693.7,-1.7
1981,389,Columbia Pictures Industries,691.8,44.9
1981,390,Outboard Marine,687.4,2.3
1981,391,Miles Laboratories,686.1,7.4
1981,392,Peabody International,683.9,17.6
1981,393,Hyster,683.3,63.1
1981,394,Purex Industries,683.3,26.5
1981,395,CBI Industries,682.3,68.5
1981,396,Dow Corning,681.5,73.9
1981,397,Bemis,679.3,14.4
1981,398,Bally Manufacturing,679.1,53.5
1981,399,Thiokol,675.1,32.4
1981,400,Hartmarx,674.9,22.5
1981,401,Nashua,671.1,21.5
1981,402,Hobart,665.3,33.2
1981,403,Freeport-McMoran,664.4,147.4
1981,404,United Refining,663.2,3.9
1981,405,Cannon Mills,659.6,20.6
1981,406,Washington Post,659.5,34.3
1981,407,Big Three Industries,659.1,86.6
1981,408,H.K. Porter,655.0,11.9
1981,409,Data General,653.9,54.7
1981,410,Insilco,641.8,30.6
1981,411,Moore McCormack Resources,641.1,47.1
1981,412,Bell & Howell,640.0,26.4
1981,413,Gulf Resources & Chemical,638.3,25.1
1981,414,Clorox,637.4,33.2
1981,415,Magic Chef,636.4,5.1
1981,416,Joy Global,634.1,4.7
1981,417,VF,633.8,45.9
1981,418,Scott & Fetzer,632.4,23.1
1981,419,Envirotech,627.2,-15.1
1981,420,Interstate Bakeries,623.6,7.4
1981,421,Kane-Miller,623.1,4.9
1981,422,United Merchants & Mfrs.,622.0,-19.7
1981,423,Varian Associates,620.9,22.1
1981,424,M. Lowenstein,620.5,4.9
1981,425,Avery Dennison,618.7,24.5
1981,426,Nalco Chemical,616.7,72.3
1981,427,McLouth Steel,614.0,-56.6
1981,428,PerkinElmer,613.1,26.3
1981,429,Dean Foods,611.7,12.5
1981,430,Dorchester Gas,608.8,34.9
1981,431,Dan River,607.7,19.6
1981,432,Idle Wild Foods,604.4,6.3
1981,433,Storage Technology,603.5,45.4
1981,434,Gerber Products,602.0,29.7
1981,435,Collins & Aikman,599.5,16.4
1981,436,Norris Industries,599.2,23.9
1981,437,Bausch & Lomb,582.7,52.3
1981,438,Maryland Cup,579.2,26.1
1981,439,Hoover Universal,578.7,16.8
1981,440,Household Manufacturing,577.5,33.6
1981,441,Robertson-Ceco,571.2,19.6
1981,442,Marley,568.8,20.4
1981,443,MacMillan,566.0,-9.3
1981,444,Tyler,563.8,13.6
1981,445,Gifford-Hill,560.6,23.7
1981,446,Carpenter Technology,559.1,43.1
1981,447,Wm. Wrigley Jr.,557.6,30.7
1981,448,Kellwood,556.3,0.2
1981,449,National Starch & Chemical,552.1,33.4
1981,450,Wyman-Gordon,550.2,29.9
1981,451,Beckman Coulter,549.3,36.6
1981,452,H.P. Hood,548.6,4.3
1981,453,Fairmont Foods,548.0,6.7
1981,454,McCormick,548.0,14.8
1981,455,Ecolab,547.7,31.1
1981,456,Eagle-Picher Industries,543.3,21.3
1981,457,Wang Laboratories,543.3,52.1
1981,458,Stokely-Van Camp,541.5,11.4
1981,459,American Hoist & Derrick,538.6,20.5
1981,460,American Bakeries,535.6,2.1
1981,461,Dexter,535.0,25.7
1981,462,Dow Jones,530.7,58.9
1981,463,Fieldcrest Cannon,527.2,19.4
1981,464,Midland Cooperatives,523.5,N.A.
1981,465,Sheller-Globe,517.8,-20.0
1981,466,Rohr,516.0,1.0
1981,467,Trinity Industries,515.4,25.3
1981,468,Sequa,514.0,31.4
1981,469,Bucyrus-Erie,511.3,48.2
1981,470,Natl. Coop. Refinery Assn.,510.9,N.A.
1981,471,Masonite,510.6,30.1
1981,472,Savannah Foods & Industries,510.6,8.2
1981,473,Consolidated Papers,510.3,52.6
1981,474,Foxboro,509.1,32.1
1981,475,Todd Shipyards,507.4,19.4
1981,476,Harcourt Brace Jovanovich,504.0,24.4
1981,477,Coca-Cola Bottling,502.5,-9.4
1981,478,Dennison Manufacturing,492.4,23.3
1981,479,Thorn Apple Valley,491.2,7.3
1981,480,Sonoco Products,490.4,32.5
1981,481,Nucor,482.4,45.1
1981,482,Federal Paper Board,476.1,29.1
1981,483,Chicago Pneumatic Tool,474.2,11.9
1981,484,Capital Cities/ABC,472.1,73.2
1981,485,Fleetwood Enterprises,472.1,-8.5
1981,486,Bunker Ramo,467.6,27.2
1981,487,General Refractories,467.1,2.2
1981,488,Dorsey,466.0,8.4
1981,489,Warnaco Group,465.0,16.6
1981,490,Raychem,462.4,36.5
1981,491,Copperweld,460.7,19.0
1981,492,Questor,460.6,-12.6
1981,493,Ampex,460.1,34.7
1981,494,Ideal Basic Industries,458.9,52.8
1981,495,Mitchell Energy & Devel.,457.5,61.5
1981,496,Metromedia,453.9,54.8
1981,497,McDonough,450.6,21.6
1981,498,Intl. Flavors & Frag.,448.3,63.2
1981,499,Westmoreland Coal,447.8,0.3
1981,500,Fiat-Allis,447.7,-55.0
1982,1,Exxon Mobil,"108,107.7","5,567.5"
1982,2,Mobil,"64,488.0","2,433.0"
1982,3,General Motors,"62,698.5",333.4
1982,4,Texaco,"57,628.0","2,310.0"
1982,5,ChevronTexaco,"44,224.0","2,380.0"
1982,6,Ford Motor,"38,247.1","-1,060.1"
1982,7,Amoco,"29,947.0","1,922.0"
1982,8,Intl. Business Machines,"29,070.0","3,308.0"
1982,9,Gulf Oil,"28,252.0","1,231.0"
1982,10,Atlantic Richfield,"27,797.4","1,671.3"
1982,11,General Electric,"27,240.0","1,652.0"
1982,12,DuPont,"22,810.0","1,401.0"
1982,13,Shell Oil,"21,629.0","1,701.0"
1982,14,ITT Industries,"17,306.2",676.8
1982,15,ConocoPhillips,"15,966.0",879.0
1982,16,Tenneco Automotive,"15,462.0",813.0
1982,17,Sunoco,"15,012.0","1,076.0"
1982,18,Occidental Petroleum,"14,707.5",722.2
1982,19,U.S. Steel,"13,940.5","1,077.2"
1982,20,United Technologies,"13,667.8",457.7
1982,21,BP America,"13,457.1","1,946.9"
1982,22,AT&T Technologies,"13,008.0",711.3
1982,23,Getty Oil,"12,887.4",856.9
1982,24,Dow Chemical,"11,873.0",564.0
1982,25,Procter & Gamble,"11,416.0",593.0
1982,26,Chrysler,"10,821.6",-475.6
1982,27,Unocal,"10,745.9",791.4
1982,28,Eastman Kodak,"10,337.0","1,239.0"
1982,29,Kraft,"10,211.0",347.5
1982,30,Union Carbide,"10,168.0",649.0
1982,31,Boeing,"9,788.2",473.0
1982,32,Nabisco Group Holdings,"9,765.7",767.8
1982,33,Amerada Hess,"9,396.2",212.6
1982,34,CBS,"9,367.5",438.0
1982,35,Ashland,"9,262.1",90.0
1982,36,Marathon Oil,"9,220.0",343.1
1982,37,Caterpillar,"9,154.5",578.9
1982,38,Goodyear Tire & Rubber,"9,152.9",260.3
1982,39,Citgo Petroleum,"8,899.3",-49.2
1982,40,LTV,"8,822.7",386.3
1982,41,Beatrice,"8,772.8",304.2
1982,42,Xerox,"8,691.0",598.2
1982,43,Altria Group,"8,306.6",676.2
1982,44,RCA,"8,004.8",54.0
1982,45,McDonnell Douglas,"7,384.9",176.6
1982,46,Navistar International,"7,327.2",-393.1
1982,47,Bethlehem Steel,"7,298.0",210.9
1982,48,Rockwell Automation,"7,039.7",291.8
1982,49,PepsiCo,"7,027.4",333.5
1982,50,Monsanto,"6,947.7",445.1
1982,51,ARMCO,"6,906.0",294.5
1982,52,General Foods,"6,601.3",255.4
1982,53,Sealed Air,"6,520.8",361.3
1982,54,3M,"6,508.0",673.0
1982,55,Honeywell Intl.,"6,407.0",348.0
1982,56,Union Pacific,"6,374.7",410.7
1982,57,Lockheed Martin,"6,232.7",-288.8
1982,58,Coca-Cola,"6,129.3",481.8
1982,59,Coastal,"5,909.7",-96.4
1982,60,Nabisco Brands,"5,819.2",266.3
1982,61,Gulf & Western Industries,"5,702.5",290.9
1982,62,Raytheon,"5,636.2",324.0
1982,63,Sara Lee,"5,614.1",140.3
1982,64,Farmland Industries,"5,503.3",N.A.
1982,65,Deere,"5,446.7",251.0
1982,66,Sperry,"5,427.2",313.0
1982,67,Georgia-Pacific,"5,414.0",160.0
1982,68,Johnson & Johnson,"5,399.0",467.6
1982,69,Honeywell,"5,351.2",259.3
1982,70,Signal Companies,"5,342.6",214.0
1982,71,TRW,"5,285.1",228.8
1982,72,Colgate-Palmolive,"5,261.4",208.4
1982,73,Ralston Purina,"5,233.8",174.8
1982,74,Continental Group,"5,194.4",242.2
1982,75,Charter,"5,064.7",7.7
1982,76,General Dynamics,"5,063.4",124.1
1982,77,International Paper,"4,983.4",525.0
1982,78,Alcoa,"4,977.5",296.2
1982,79,Litton Industries,"4,942.8",311.6
1982,80,General Mills,"4,852.4",196.6
1982,81,American Can,"4,836.4",76.7
1982,82,Greyhound,"4,699.1",138.2
1982,83,Dresser Industries,"4,614.5",316.6
1982,84,Weyerhaeuser,"4,501.5",228.3
1982,85,Borden Chemical,"4,415.2",159.9
1982,86,Bendix,"4,393.1",452.8
1982,87,Republic Steel,"4,382.1",190.1
1982,88,Firestone Tire & Rubber,"4,361.0",135.0
1982,89,Bestfoods,"4,343.1",218.4
1982,90,BATUS,"4,245.5",179.7
1982,91,Texas Instruments,"4,206.0",108.5
1982,92,Whitman,"4,194.5",134.4
1982,93,Wyeth,"4,131.2",497.3
1982,94,National Intergroup,"4,062.3",86.1
1982,95,Chiquita Brands Intl.,"4,058.4",29.4
1982,96,Fortune Brands,"4,039.1",386.1
1982,97,Champion International,"4,004.0",101.4
1982,98,Owens-Illinois,"3,943.3",154.1
1982,99,Anheuser-Busch,"3,847.2",217.4
1982,100,Agway,"3,828.3",N.A.
1982,101,Kerr-McGee,"3,826.4",211.1
1982,102,Combustion Engineering,"3,809.7",147.3
1982,103,Ryerson Tull,"3,754.9",57.3
1982,104,Celanese,"3,752.0",144.0
1982,105,Fruit of the Loom,"3,680.2",419.3
1982,106,American Cyanamid,"3,649.1",197.1
1982,107,Archer Daniels Midland,"3,647.5",176.0
1982,108,McDermott,"3,599.6",106.7
1982,109,FMC,"3,582.0",139.5
1982,110,Hewlett-Packard,"3,578.0",312.0
1982,111,H.J. Heinz,"3,568.9",167.5
1982,112,Maxus Energy,"3,563.8",121.3
1982,113,Bristol-Myers Squibb,"3,496.7",305.8
1982,114,Reynolds Metals,"3,481.1",86.7
1982,115,Land O'Lakes,"3,470.2",N.A.
1982,116,NCR,"3,432.7",208.2
1982,117,Tosco,"3,431.5",22.6
1982,118,Emerson Electric,"3,429.3",273.3
1982,119,Warner-Lambert,"3,380.0",9.2
1982,120,Ingersoll-Rand,"3,377.6",193.3
1982,121,Carnation,"3,354.1",172.3
1982,122,PPG Industries,"3,353.6",211.2
1982,123,Penn Central,"3,348.8",168.7
1982,124,Textron,"3,341.8",151.8
1982,125,Time Warner,"3,337.4",148.8
1982,126,Motorola,"3,335.9",175.0
1982,127,Esmark,"3,319.8",93.8
1982,128,Unisys,"3,318.5",148.9
1982,129,Pillsbury,"3,301.7",119.6
1982,130,Martin Marietta,"3,294.1",200.1
1982,131,North American Philips,"3,273.8",104.0
1982,132,Burlington Industries Equity,"3,262.9",115.3
1982,133,Pfizer,"3,249.7",221.3
1982,134,Teledyne,"3,237.6",412.3
1982,135,Warner Communications,"3,237.2",226.5
1982,136,Kaisertech,"3,225.5",132.9
1982,137,Digital Equipment,"3,198.1",343.3
1982,138,Goodrich,"3,184.6",109.5
1982,139,Eaton,"3,165.3",82.4
1982,140,Crown Zellerbach,"3,148.3",75.3
1982,141,Norton Simon,"3,144.2",103.7
1982,142,Cooper Industries,"3,135.1",284.5
1982,143,OfficeMax,"3,107.4",120.1
1982,144,Control Data,"3,101.3",170.6
1982,145,Merck,"2,929.5",398.3
1982,146,Mead,"2,899.7",106.9
1982,147,Kimberly-Clark,"2,885.7",204.7
1982,148,Levi Strauss,"2,851.2",172.3
1982,149,Kidde,"2,849.2",99.2
1982,150,Singer,"2,833.6",38.4
1982,151,St. Regis,"2,818.8",179.2
1982,152,AMAX,"2,799.4",230.8
1982,153,Campbell Soup,"2,797.7",129.7
1982,154,Eli Lilly,"2,773.2",374.5
1982,155,BorgWarner,"2,761.2",172.1
1982,156,NL Industries,"2,738.3",316.0
1982,157,Hercules,"2,718.4",136.5
1982,158,Dana,"2,711.1",115.6
1982,159,Pennzoil,"2,681.8",221.6
1982,160,Avon Products,"2,613.8",219.9
1982,161,Quaker Oats,"2,599.5",105.2
1982,162,American Motors,"2,588.9",-136.6
1982,163,GenCorp,"2,524.3",110.9
1982,164,FINA,"2,504.0",74.1
1982,165,American Standard,"2,471.3",111.5
1982,166,Whirlpool,"2,450.1",125.6
1982,167,Murphy Oil,"2,446.8",163.0
1982,168,McGraw-Edison,"2,428.5",84.1
1982,169,Owens Corning,"2,375.1",49.8
1982,170,Furniture Brands Intl.,"2,368.5",124.3
1982,171,Revlon,"2,365.9",174.8
1982,172,Abbott Laboratories,"2,342.5",247.3
1982,173,Gillette,"2,334.4",124.3
1982,174,Ogden,"2,324.3",65.1
1982,175,Kellogg,"2,321.3",205.4
1982,176,Scott Paper,"2,309.4",133.3
1982,177,Uniroyal,"2,260.1",51.6
1982,178,Gould,"2,244.5",95.7
1982,179,Coltec Industries,"2,242.6",109.5
1982,180,Engelhard,"2,191.8",66.4
1982,181,Manville,"2,186.0",60.3
1982,182,Mapco,"2,182.5",96.9
1982,183,Fruehauf,"2,175.1",21.4
1982,184,White Consolidated Industries,"2,172.8",62.0
1982,185,Baker Hughes,"2,140.0",225.0
1982,186,Times Mirror,"2,130.8",150.3
1982,187,Superior Oil,"2,057.4",361.3
1982,188,Allis-Chalmers,"2,041.8",-28.8
1982,189,J.P. Stevens,"2,031.3",-22.9
1982,190,Koppers,"2,018.6",51.6
1982,191,Walter Industries,"2,017.1",23.4
1982,192,Staley Continental,"2,006.2",105.8
1982,193,Olin,"2,001.3",92.8
1982,194,Northrop Grumman,"1,990.7",47.9
1982,195,US Pharmaceuticals,"1,985.3",370.0
1982,196,Imcera Group,"1,984.9",153.8
1982,197,Amstar,"1,980.4",73.4
1982,198,Williams,"1,976.3",109.5
1982,199,Central Soya,"1,975.0",19.9
1982,200,Cummins,"1,962.5",115.2
1982,201,Safety-Kleen,"1,938.4",56.5
1982,202,Anderson Clayton,"1,929.6",51.4
1982,203,Grumman,"1,915.5",20.5
1982,204,Allegheny International,"1,907.8",81.0
1982,205,Pharmacia,"1,898.3",181.8
1982,206,Rohm & Haas,"1,884.7",93.1
1982,207,Squibb,"1,846.4",104.8
1982,208,Marmon Group,"1,819.2",83.4
1982,209,Wheelabrator-Frye,"1,812.8",91.3
1982,210,Schering-Plough,"1,808.8",179.3
1982,211,Sterling Drug,"1,792.9",130.3
1982,212,Gold Kist Holdings,"1,781.7",N.A.
1982,213,Hughes Tool,"1,759.1",255.2
1982,214,Ethyl,"1,757.2",90.9
1982,215,Emhart,"1,747.1",75.5
1982,216,Paccar,"1,735.4",85.1
1982,217,Stauffer Chemical,"1,726.2",149.9
1982,218,Quantum Chemical,"1,703.1",136.7
1982,219,General Signal,"1,702.5",117.1
1982,220,Foster Wheeler,"1,674.1",64.3
1982,221,Whittaker,"1,671.8",69.3
1982,222,Union Camp,"1,665.9",168.9
1982,223,Cabot,"1,622.8",110.2
1982,224,Crane,"1,611.3",53.8
1982,225,Hoechst Celanese,"1,609.0",24.0
1982,226,Corning,"1,598.5",97.4
1982,227,Heublein,"1,591.4",88.4
1982,228,Air Products & Chem.,"1,570.1",126.0
1982,229,Harris,"1,551.5",104.0
1982,230,Westvaco,"1,550.5",100.8
1982,231,Sherwin-Williams,"1,536.8",31.4
1982,232,Natomas,"1,535.3",232.5
1982,233,National Can,"1,534.0",24.7
1982,234,Asarco,"1,531.5",50.0
1982,235,Lear Siegler,"1,530.7",76.1
1982,236,Chesebrough-Pond's,"1,529.7",114.8
1982,237,Sunbeam/Oster,"1,518.7",47.5
1982,238,J.E. Seagram,"1,506.5","1,514.4"
1982,239,Baxter International,"1,503.9",150.6
1982,240,Great Northern Nekoosa,"1,493.0",95.0
1982,241,USG,"1,491.2",74.2
1982,242,Crown Central,"1,487.3",3.4
1982,243,Evans Products,"1,471.0",17.6
1982,244,Hershey Foods,"1,451.2",80.4
1982,245,AMF,"1,443.2",42.0
1982,246,Phelps Dodge,"1,438.6",69.3
1982,247,Hormel Foods,"1,434.0",27.3
1982,248,Black & Decker,"1,431.0",65.7
1982,249,Blue Bell,"1,427.2",46.7
1982,250,Timken,"1,427.2",101.1
1982,251,Polaroid,"1,419.6",31.1
1982,252,Pitney Bowes,"1,414.4",69.5
1982,253,Chromalloy American,"1,407.9",13.9
1982,254,Hammermill Paper,"1,399.7",46.6
1982,255,ConAgra Foods,"1,376.8",27.1
1982,256,Armstrong Holdings,"1,376.3",47.1
1982,257,Crown Holdings,"1,373.9",64.8
1982,258,Gannett,"1,367.2",172.5
1982,259,Clark Equipment,"1,359.7",29.9
1982,260,Brunswick,"1,344.9",66.8
1982,261,Diamond International,"1,341.5",31.8
1982,262,Fairchild Industries,"1,338.9",64.3
1982,263,Brown Shoe,"1,337.8",55.1
1982,264,Norton,"1,334.6",95.0
1982,265,Farmers Union Central Exch.,"1,325.7",N.A.
1982,266,Avnet,"1,316.2",68.0
1982,267,Witco,"1,291.9",38.6
1982,268,Richardson-Vicks,"1,291.4",79.3
1982,269,Zenith Electronics,"1,275.2",15.6
1982,270,Campbell Taggart,"1,257.5",41.7
1982,271,R.R. Donnelley & Sons,"1,243.9",79.0
1982,272,Knight-Ridder,"1,237.1",100.4
1982,273,Louisiana Land & Exploration,"1,236.2",145.2
1982,274,AMP,"1,234.3",134.8
1982,275,Aeroquip-Vickers,"1,226.5",11.8
1982,276,WestPoint Stevens,"1,221.5",41.1
1982,277,Smith International,"1,194.2",133.1
1982,278,GATX,"1,190.7",68.6
1982,279,Akzona,"1,187.6",11.6
1982,280,Pennwalt Corp,"1,182.1",41.6
1982,281,Lever Brothers,"1,173.1",-11.5
1982,282,BOC,"1,166.6",62.1
1982,283,MID-AMERICA DAIRYMEN,"1,164.9",N.A.
1982,284,Alumax,"1,163.8",110.1
1982,285,U.S. Industries,"1,161.0",-62.7
1982,286,Harsco,"1,158.4",61.5
1982,287,National Semiconductor,"1,157.1",52.4
1982,288,Wheeling Pittsburgh,"1,151.1",60.1
1982,289,Square D,"1,114.2",102.8
1982,290,Rexnord,"1,130.0",38.5
1982,291,Johnson Controls,"1,128.4",48.1
1982,292,Ex-Cell-O,"1,124.5",56.8
1982,293,Applera,"1,115.8",78.1
1982,294,McGraw-Hill,"1,110.1",98.1
1982,295,Parker Hannifin,"1,105.9",64.1
1982,296,Tyco Laboratories,"1,099.9",20.1
1982,297,Joy Technologies,"1,095.3",87.8
1982,298,Intl. Multifoods,"1,088.1",28.4
1982,299,Pacific Resources,"1,080.4",17.1
1982,300,Becton Dickinson,"1,066.1",75.9
1982,301,Tektronix,"1,061.8",80.2
1982,302,Cessna Aircraft,"1,060.1",60.6
1982,303,CF Industries,"1,053.7",N.A.
1982,304,G.D. Searle,"1,049.7",98.7
1982,305,Sundstrand,"1,045.7",95.0
1982,306,Universal Leaf Tobacco,"1,039.7",31.3
1982,307,BASF,"1,038.4",26.7
1982,308,NVF,"1,034.0",22.0
1982,309,Cyclops Industries,"1,031.4",21.4
1982,310,Kaiser Steel,"1,029.6",-437.5
1982,311,Dover,"1,025.5",96.1
1982,312,Louisiana-Pacific,"1,023.0",83.3
1982,313,Interlake,"1,016.6",46.6
1982,314,Commonwealth Oil Refining,"1,012.9",-212.3
1982,315,Stanley Works,"1,009.5",55.4
1982,316,Willamette Industries,975.6,28.6
1982,317,National Gypsum,965.7,38.8
1982,318,Thiokol,957.6,53.0
1982,319,Anchor Hocking,953.4,29.6
1982,320,Reichhold Chemicals,950.1,14.7
1982,321,ACF Industries,939.1,47.5
1982,322,Cincinnati Milacron,934.4,60.8
1982,323,Molson Coors Brewing,929.9,52.0
1982,324,Cameron Iron Works,929.0,110.0
1982,325,Storage Technology,922.0,82.4
1982,326,CBI Industries,919.9,84.2
1982,327,Quaker State,918.9,27.4
1982,328,Lone Star Industries,917.6,56.1
1982,329,Springs Industries,917.0,40.0
1982,330,Mattel,915.7,7.9
1982,331,Scovill,908.2,-4.5
1982,332,Midland-Ross,907.2,24.7
1982,333,Newmont Mining,903.1,375.6
1982,334,Certainteed,891.5,-10.9
1982,335,Jos. Schlitz Brewing,881.7,-20.6
1982,336,Potlatch,880.5,57.8
1982,337,Lubrizol,878.3,92.0
1982,338,Masco,876.5,88.3
1982,339,Bally Manufacturing,866.4,81.7
1982,340,Thomas J. Lipton,864.7,49.6
1982,341,Wang Laboratories,856.4,78.1
